video_time,x_rot,y_rot,z_rot,quat_x,quat_y,quat_z,quat_w,left_eye_vector_x,left_eye_vector_y,left_eye_vector_z,right_eye_vector_x,right_eye_vector_y,right_eye_vector_z,left_eye_texture_x,left_eye_texture_y,right_eye_texture_x,right_eye_texture_y
25.03329,3.241872,237.0901,357.4951,-0.03270647,0.8775848,-0.01440205,-0.4780876,-0.8944296,-0.1865935,-0.4064218,-0.9109806,-0.1288412,-0.391809,1642.535,901.4242,1655.918,939.6133
25.0617,3.198099,237.0698,357.4552,-0.0328274,0.8776717,-0.01390593,-0.4779347,-0.8951946,-0.1815397,-0.4070259,-0.9104766,-0.1216798,-0.395255,1642.369,904.803,1653.678,944.3527
25.09007,3.208441,237.0333,357.3707,-0.03351356,0.8777961,-0.01364327,-0.477666,-0.8950955,-0.1853148,-0.4055398,-0.912029,-0.1247642,-0.3906881,1643.258,902.269,1656.879,942.2888
25.11879,3.240447,237.0011,357.3526,-0.03378127,0.877915,-0.01382274,-0.4774235,-0.8958534,-0.1838801,-0.4045179,-0.9123815,-0.1220307,-0.3907284,1644.09,903.2216,1656.947,944.092
25.14715,3.189306,236.9815,357.3802,-0.03335516,0.8780208,-0.01355124,-0.4772664,-0.8961357,-0.1822423,-0.4046339,-0.9144144,-0.1234046,-0.3855095,1644.095,904.3128,1660.672,943.1425
25.17687,3.168294,236.9765,357.3697,-0.03334776,0.8780451,-0.01334783,-0.4772281,-0.8973779,-0.1810416,-0.4024138,-0.9126107,-0.1228971,-0.3899205,1645.79,905.0931,1657.503,943.5098
25.20448,3.179571,237.0033,357.3232,-0.03375346,0.8779161,-0.01323305,-0.4774399,-0.8974838,-0.182901,-0.4013354,-0.9154269,-0.1199483,-0.3841955,1646.479,903.8422,1661.736,945.4081
25.23328,3.157434,237.0022,357.3025,-0.03382057,0.8779216,-0.01297705,-0.4774323,-0.8955789,-0.190099,-0.4022447,-0.9150648,-0.1198957,-0.3850734,1645.415,899.0336,1661.105,945.448
25.26172,3.146857,237.0126,357.4013,-0.03302073,0.8779103,-0.01330468,-0.4774998,-0.9038861,-0.1917607,-0.3823842,-0.9244909,-0.1253277,-0.3600134,1659.863,897.7008,1678.878,941.9944
25.28992,3.158194,237.0361,357.4448,-0.03273712,0.8778211,-0.01356626,-0.4776759,-0.915765,-0.1889907,-0.3544814,-0.9348122,-0.1252208,-0.3323341,1680.213,899.7534,1698.439,942.2153
25.31915,3.177521,237.0505,357.4771,-0.03257221,0.8777646,-0.01384476,-0.4777833,-0.9133998,-0.1964674,-0.3565131,-0.9337861,-0.1245147,-0.3354694,1678.375,894.7079,1696.257,942.6679
25.34814,3.194102,237.0571,357.5159,-0.03234454,0.8777429,-0.0141319,-0.47783,-0.9149748,-0.1910335,-0.3554256,-0.9357286,-0.1221271,-0.3309033,1679.435,898.3749,1699.529,944.2574
25.36911,3.178822,237.0654,357.5396,-0.0321002,0.8777199,-0.01411142,-0.4778894,-0.9141622,-0.1942252,-0.3557866,-0.935176,-0.1235475,-0.3319366,1679.021,896.2244,1698.764,943.3185
25.39602,3.109166,237.0653,357.5428,-0.03178582,0.877742,-0.01359091,-0.4778849,-0.9163082,-0.1867553,-0.3542624,-0.9351515,-0.1230639,-0.3321853,1680.473,901.2512,1698.603,943.6301
25.41954,3.123375,237.0333,357.5742,-0.03160051,0.8778797,-0.01383961,-0.477637,-0.9158274,-0.187136,-0.3553032,-0.9354758,-0.1189444,-0.3327723,1679.709,900.9868,1698.308,946.3358
25.44759,3.201735,237.0123,357.6516,-0.03133075,0.8779652,-0.01476866,-0.47747,-0.917356,-0.1875132,-0.3511365,-0.9358394,-0.1302954,-0.3274564,1682.685,900.7804,1701.712,938.8999
25.47667,3.222019,237.027,357.7314,-0.03080563,0.8779196,-0.01525273,-0.4775726,-0.9185646,-0.1850265,-0.3492911,-0.9370762,-0.1297382,-0.3241239,1684.121,902.4653,1704.059,939.2801
25.50443,3.255368,237.0303,357.736,-0.03090949,0.8778972,-0.0155267,-0.4775983,-0.9191144,-0.1858575,-0.3473986,-0.9364127,-0.1309637,-0.3255455,1685.438,901.928,1703.027,938.4713
25.5327,3.34172,237.0395,357.7489,-0.03117123,0.8778362,-0.01623984,-0.4776697,-0.9193599,-0.1881954,-0.3454851,-0.9386435,-0.1303016,-0.3193274,1686.698,900.3845,1707.389,938.9341
25.5616,3.377348,237.0634,357.711,-0.03161366,0.8777149,-0.01634809,-0.4778598,-0.9193537,-0.1835007,-0.3480175,-0.9384575,-0.1345151,-0.3181244,1685.099,903.5099,1708.102,936.1677
25.59,3.357838,237.0486,357.6878,-0.03170764,0.8777763,-0.01610615,-0.477749,-0.9206378,-0.1839713,-0.3443554,-0.9390041,-0.1275439,-0.3193805,1687.697,903.2244,1707.429,940.7487
25.62022,3.402557,237.0195,357.6895,-0.03187691,0.8778841,-0.01646386,-0.4775273,-0.9225456,-0.1781949,-0.3422812,-0.9391528,-0.1270031,-0.3191586,1689.432,907.1053,1707.6,941.1084
25.64316,3.447414,237.0093,357.6445,-0.03240665,0.8778999,-0.01662311,-0.477457,-0.9224162,-0.1772995,-0.3430936,-0.9395171,-0.1301013,-0.3168302,1688.892,907.7003,1709.138,939.0814
25.67597,3.516492,236.9771,357.5518,-0.03339908,0.8779857,-0.01677593,-0.4772255,-0.9228355,-0.1787546,-0.3412059,-0.9409597,-0.1280686,-0.3133583,1690.178,906.7487,1711.608,940.4321
25.70418,3.472816,236.9256,357.4987,-0.03361697,0.8781984,-0.01623511,-0.4768374,-0.9209227,-0.1825016,-0.3443757,-0.9406455,-0.1289216,-0.313951,1687.757,904.2169,1711.178,939.8667
25.73266,3.481433,236.8661,357.4843,-0.03375468,0.8784389,-0.01625881,-0.4763837,-0.9218218,-0.1805447,-0.3429987,-0.9401102,-0.1291701,-0.3154486,1688.831,905.5369,1710.134,939.7004
25.76267,3.519824,236.8385,357.4966,-0.03381554,0.878545,-0.01661263,-0.4761715,-0.9227189,-0.1803093,-0.340703,-0.9412649,-0.1295884,-0.3118129,1690.479,905.7148,1712.656,939.4372
25.78987,3.487199,236.8193,357.5119,-0.03356036,0.8786396,-0.01643145,-0.4760211,-0.9221855,-0.1848152,-0.3397311,-0.9414513,-0.1283893,-0.3117461,1690.975,902.7071,1712.733,940.2233
25.81988,3.480003,236.7841,357.5295,-0.03339057,0.8787934,-0.0164596,-0.4757482,-0.9236334,-0.1770298,-0.3399437,-0.942187,-0.1286121,-0.3094229,1691.166,907.9071,1714.345,940.0812
25.84712,3.500318,236.7592,357.5331,-0.03344336,0.8788913,-0.01663777,-0.4755575,-0.9220393,-0.1847004,-0.3401902,-0.9413561,-0.130519,-0.3111487,1690.658,902.7816,1713.1,938.8254
25.87786,3.532553,236.7496,357.5807,-0.03321067,0.8789343,-0.0170853,-0.4754784,-0.9237478,-0.181035,-0.3375152,-0.9416023,-0.1291037,-0.3109943,1692.724,905.2545,1713.244,939.7589
25.90406,3.585976,236.7688,357.617,-0.03315619,0.8788477,-0.01764049,-0.475622,-0.9232218,-0.18213,-0.3383639,-0.9426342,-0.1282862,-0.3081936,1692.071,904.5208,1715.208,940.3061
25.93257,3.619864,236.8038,357.5473,-0.03383629,0.8786712,-0.01760102,-0.4759015,-0.9241557,-0.1813472,-0.3362284,-0.9435997,-0.1246574,-0.3067249,1693.621,905.0614,1716.312,942.6955
25.96218,3.63202,236.7983,357.4454,-0.03466716,0.8786594,-0.01727276,-0.4758756,-0.9246662,-0.1822028,-0.3343571,-0.9439234,-0.1225303,-0.3065861,1694.915,904.5034,1716.458,944.0934
25.99018,3.648655,236.7772,357.3805,-0.03523049,0.8787216,-0.0171374,-0.4757242,-0.9244482,-0.1785436,-0.3369239,-0.9433665,-0.1277741,-0.3061593,1693.25,906.9311,1716.632,940.6511
26.02103,3.63976,236.7407,357.275,-0.03599725,0.8788432,-0.01664268,-0.4754596,-0.9262665,-0.1758079,-0.3333498,-0.9443759,-0.120979,-0.3058077,1695.906,908.7788,1717.038,945.1139
26.0468,3.687308,236.6749,357.2433,-0.03642721,0.8790898,-0.01689713,-0.4749618,-0.9251966,-0.1795962,-0.3342999,-0.9452088,-0.1171755,-0.3047136,1695.077,906.2495,1717.886,947.6149
26.07641,3.705259,236.6313,357.2599,-0.03636768,0.8792693,-0.01711752,-0.4746261,-0.9259108,-0.1783376,-0.332994,-0.9460686,-0.1196431,-0.3010641,1696.061,907.0994,1720.362,946.0021
26.10463,3.697484,236.6042,357.2397,-0.03648648,0.8793778,-0.01698281,-0.4744207,-0.9264893,-0.1745139,-0.3334104,-0.9457575,-0.1180017,-0.3026854,1695.927,909.6458,1719.278,947.0765
26.13443,3.763085,236.5483,357.1837,-0.03717886,0.8795682,-0.01727279,-0.4740035,-0.9255005,-0.1800634,-0.3332058,-0.9460864,-0.1160859,-0.3023983,1695.843,905.951,1719.523,948.3386
26.16176,3.830734,236.4655,357.1218,-0.03792016,0.8798659,-0.0175639,-0.473381,-0.9254826,-0.1815357,-0.3324556,-0.947163,-0.1189851,-0.297867,1696.318,904.9781,1722.601,946.447
26.19014,3.869595,236.3436,357.0174,-0.03886354,0.88032,-0.01747244,-0.4724628,-0.9258314,-0.179889,-0.3323797,-0.9465947,-0.123626,-0.2977836,1696.452,906.0817,1722.563,943.4048
26.21888,3.943427,236.1391,356.9138,-0.03993146,0.8810989,-0.01768422,-0.4709114,-0.9276728,-0.1767168,-0.3289292,-0.9476557,-0.1216784,-0.2952002,1699.047,908.225,1724.408,944.6913
26.24723,4.099186,235.7764,356.8091,-0.04131575,0.8824882,-0.01858354,-0.4681478,-0.9246727,-0.1833309,-0.3337218,-0.9466451,-0.1183299,-0.2997681,1695.394,903.7938,1721.352,946.8976
26.27579,4.224355,235.2642,356.7145,-0.04246724,0.8844882,-0.01935221,-0.4642228,-0.9263861,-0.1799705,-0.3307862,-0.947391,-0.1263615,-0.29408,1697.66,906.069,1725.139,941.6414
26.30437,4.366958,234.5521,356.5865,-0.04390566,0.8872496,-0.02020881,-0.4587505,-0.9246798,-0.1822101,-0.3343156,-0.9477625,-0.1176796,-0.2964756,1695.114,904.5649,1723.733,947.3511
26.33275,4.538778,233.6275,356.4456,-0.04551034,0.8907946,-0.02134458,-0.4516173,-0.9233685,-0.1829288,-0.3375317,-0.946025,-0.1233769,-0.2996912,1692.866,904.08,1721.45,943.6262
26.37178,4.717023,232.2628,356.2961,-0.04710484,0.8959714,-0.02270498,-0.4410226,-0.9146992,-0.1946373,-0.3541776,-0.9415173,-0.1201649,-0.3148106,1680.523,896.1055,1711.15,945.7272
26.39587,4.849277,230.0371,356.059,-0.04901161,0.904209,-0.02378435,-0.4236016,-0.8709428,-0.1884237,-0.4538229,-0.9014875,-0.1138399,-0.4175652,1607.79,900.5826,1638.266,949.7726
26.41951,4.950035,228.3098,355.961,-0.04978441,0.9104023,-0.02497134,-0.409958,-0.8265032,-0.1854116,-0.5315215,-0.8449147,-0.1001706,-0.5254379,1548.163,902.2255,1558.089,958.7167
26.44731,5.106515,225.6999,355.8765,-0.05040796,0.9193918,-0.02706903,-0.3891595,-0.7794585,-0.2081719,-0.5908545,-0.7870713,-0.131257,-0.6027359,1497.639,887.2589,1494.433,938.4205
26.47588,5.169565,223.0186,355.7518,-0.05097191,0.9281601,-0.02835221,-0.3675825,-0.776026,-0.1998952,-0.5981852,-0.7898239,-0.1295832,-0.5994884,1492.558,892.8586,1497.444,939.5166
26.50503,5.130388,219.9833,355.6375,-0.05102156,0.9375383,-0.02902954,-0.3428936,-0.7695961,-0.1895297,-0.6097543,-0.7890834,-0.1243205,-0.6015745,1484.073,899.85,1496.271,942.9846
26.53293,5.126026,216.7738,355.6432,-0.05012948,0.9467776,-0.03042667,-0.3165018,-0.7809846,-0.1917746,-0.5943783,-0.8043723,-0.1340536,-0.5788049,1497.068,898.2924,1514.644,936.4709
26.5612,5.065523,213.3963,355.7112,-0.04849332,0.9557508,-0.03155679,-0.2884322,-0.7003798,-0.1874782,-0.688709,-0.7281963,-0.1505595,-0.668627,1414.427,900.7691,1436.896,925.6228
26.58968,4.904476,209.8713,355.7695,-0.04665012,0.9642664,-0.03180872,-0.2588483,-0.5267945,-0.1618805,-0.8344353,-0.5319301,-0.1198383,-0.8382657,1263.165,917.968,1264.727,945.7363
26.6108,4.835637,207.5029,355.8546,-0.04512129,0.9694737,-0.03236053,-0.2388258,-0.4140184,-0.1510344,-0.897651,-0.405812,-0.1129721,-0.9069477,1177.53,925.2432,1170.038,950.27
26.63313,4.832365,204.109,356.0619,-0.04237119,0.9762004,-0.03403452,-0.2099502,-0.2188268,-0.1389098,-0.9658255,-0.2151785,-0.09794505,-0.9716507,1040.423,933.1827,1037.195,960.1079
26.66145,4.8329,200.3661,356.3242,-0.03898924,0.9826278,-0.03581189,-0.1778763,0.006448328,-0.1540468,-0.9880425,0.01167655,-0.1169405,-0.9930704,890.1028,923.0707,886.6729,947.6168
26.69136,4.754706,196.5004,356.548,-0.03573239,0.9881713,-0.03671443,-0.1445436,0.1046201,-0.1385494,-0.984814,0.1028705,-0.1275274,-0.986486,825.2939,933.6828,826.5612,940.9313
26.72034,4.67903,192.7561,356.7646,-0.03256537,0.9924584,-0.0374186,-0.1120965,0.1180506,-0.1254255,-0.9850546,0.1097526,-0.118186,-0.9869075,816.7707,942.2766,822.3257,947.0394
26.74713,4.662133,188.9355,357.0385,-0.02890837,0.9957219,-0.03852515,-0.0788549,0.1161187,-0.1129618,-0.9867908,0.1066327,-0.112664,-0.9878949,818.4391,950.4464,824.7113,950.6516
26.77585,4.662352,185.2392,357.3279,-0.02513132,0.9978136,-0.03955713,-0.04660207,0.1173889,-0.10122,-0.9879141,0.1092165,-0.106479,-0.9882985,817.9871,958.1295,823.3313,954.6949
26.80488,4.6429,181.3125,357.6481,-0.02096844,0.9988938,-0.0402598,-0.01227332,0.2098925,-0.1092869,-0.9715974,0.1931412,-0.1245276,-0.9732366,756.1795,952.6375,767.3151,942.4878
26.84068,4.633283,177.0078,357.9609,-0.01671765,0.9987028,-0.04086602,0.02536462,0.3991348,-0.1271098,-0.9080389,0.4040489,-0.1264916,-0.9059494,624.3698,940.967,620.8284,941.4068
26.86189,4.622453,174.0912,358.1337,-0.0141727,0.99776,-0.04110733,0.05083618,0.418301,-0.1114787,-0.9014415,0.4227429,-0.127629,-0.8972175,611.1838,951.3342,607.3865,940.7505
26.88963,4.638115,170.6831,358.3486,-0.01106568,0.9958242,-0.04149572,0.08055952,0.3674387,-0.08269041,-0.9263645,0.3695827,-0.09556955,-0.9242701,648.9175,970.0686,647.08,961.6049
26.91979,4.697241,167.4981,358.6385,-0.007338328,0.9932024,-0.04202567,0.1083006,0.3875123,-0.08113409,-0.9182873,0.3867853,-0.09191138,-0.9175781,634.8272,971.0648,635.0939,963.9897
26.94841,4.722936,164.924,358.8321,-0.004689796,0.9905199,-0.04218134,0.1306489,0.3570392,-0.05767635,-0.9323071,0.3564831,-0.08266731,-0.9306374,657.1747,986.5049,657.113,970.1365
26.96878,4.71756,163.3627,358.9705,-0.002927772,0.988654,-0.04202088,0.1441838,0.3668042,-0.05938483,-0.9284009,0.3691969,-0.08458982,-0.9254936,650.3625,985.3542,648.1879,968.8168
26.99145,4.695228,161.7009,359.1895,-0.0004641887,0.9864696,-0.04156375,0.158588,0.3424739,-0.05490303,-0.9379218,0.3541889,-0.06963525,-0.9325777,667.6986,988.3546,659.2542,978.6797
27.01862,4.683965,160.0563,359.4547,-0.002393758,-0.9840929,0.04106938,-0.1728261,0.395439,-0.05171061,-0.9170355,0.3941866,-0.07037877,-0.9163316,630.2734,990.3786,630.8456,978.1381
27.04704,4.678904,158.7282,359.6999,-0.004962198,-0.982017,0.04060133,-0.184308,0.3807507,-0.05235487,-0.9231944,0.3977653,-0.06675797,-0.9150553,640.9077,989.9142,628.4579,980.5241
27.07739,4.633078,157.809,359.8916,-0.006851421,-0.9805127,0.03984649,-0.1922502,0.3802773,-0.04375597,-0.9238369,0.390323,-0.06867885,-0.9181129,641.4288,995.5583,633.8352,979.2304
27.10538,4.542718,157.1242,0.01536646,-0.007990636,-0.9793692,0.03881865,-0.1981549,0.3695388,-0.04468511,-0.9281403,0.3803677,-0.06883455,-0.9222701,649.0866,994.9721,641.038,979.089
27.13308,4.442856,156.7363,0.06870981,-0.008402045,-0.9787224,0.03784467,-0.2014937,0.3681818,-0.04073924,-0.9288608,0.3769391,-0.06160167,-0.9241873,650.1232,997.5565,643.6335,983.843
27.1615,4.34416,156.523,0.1678104,-0.009143493,-0.9783706,0.03681047,-0.2033528,0.35938,-0.03777239,-0.9324266,0.3694868,-0.06029501,-0.9272778,656.375,999.5139,648.9774,984.7209
27.19062,4.250456,156.3424,0.3027819,-0.01018607,-0.9780678,0.03575484,-0.2049422,0.3608947,-0.04771296,-0.9313853,0.3689413,-0.0649334,-0.9271817,655.224,992.987,649.3181,981.6749
27.21926,4.184646,156.1618,0.4109758,-0.01104712,-0.9777545,0.03498221,-0.2065198,0.3553679,-0.04884006,-0.9334497,0.3661981,-0.06291255,-0.9284078,659.1318,992.2571,651.3074,983.0048
27.24693,4.159626,156.0813,0.4760942,-0.01158205,-0.9776107,0.03464323,-0.2072272,0.3524923,-0.0425473,-0.934847,0.3629655,-0.07716451,-0.9286021,661.223,996.3837,653.3394,973.6747
27.27568,4.067089,156.0134,0.4888332,-0.01154365,-0.9775156,0.03382384,-0.2078126,0.3548813,-0.03671473,-0.9341902,0.3628186,-0.07401492,-0.9289157,659.5887,1000.194,653.5142,975.7325
27.30458,3.963449,155.8101,0.5421961,-0.01186944,-0.9771717,0.0328219,-0.2095647,0.3283613,0.004556075,-0.9445412,0.3522539,-0.02099881,-0.9356689,678.3539,1027.303,661.5854,1010.499
27.33319,3.966912,155.5422,0.6854833,-0.01317378,-0.9766623,0.03255864,-0.2118895,0.3310236,-0.0003968551,-0.9436224,0.3574098,-0.03150932,-0.933416,676.5266,1024.047,657.9001,1003.596
27.36901,3.973151,155.2738,0.8043019,-0.0142738,-0.9761472,0.03235877,-0.2142098,0.3311597,0.006564572,-0.9435519,0.347285,-0.02612766,-0.9373956,676.4523,1028.625,665.0624,1007.14
27.38958,3.930742,154.947,0.8583506,-0.01474603,-0.9755384,0.03185449,-0.2170085,0.330378,0.0156217,-0.9437194,0.3465976,-0.0290941,-0.9375626,677.0023,1034.568,665.5514,1005.192
27.41876,3.973398,154.6123,0.9493517,-0.01569484,-0.9748752,0.03199963,-0.2198821,0.3333862,0.01769216,-0.9426244,0.345226,-0.02860602,-0.9380836,674.9344,1035.931,666.5436,1005.517
27.44779,4.080204,154.2935,1.069256,-0.01701012,-0.9742088,0.03263108,-0.2226276,0.3315426,0.01802415,-0.9432681,0.3458208,-0.0321474,-0.9377497,676.237,1036.156,666.1301,1003.204
27.4759,4.178669,154.0113,1.117468,-0.01769287,-0.9736182,0.03333116,-0.2250414,0.3331324,0.02341388,-0.9425893,0.3427412,-0.03282949,-0.9388561,675.1339,1039.699,668.3088,1002.768
27.50392,4.267724,153.6997,1.094652,-0.01776611,-0.9729766,0.03408454,-0.2276821,0.3299223,0.02069804,-0.9437812,0.3389711,-0.03069598,-0.9402959,677.3956,1037.923,670.9874,1004.178
27.5335,4.392158,153.3971,1.074979,-0.01793839,-0.9723328,0.03513308,-0.2302452,0.3275394,0.02677507,-0.9444581,0.3308825,-0.03525062,-0.9430134,679.0386,1041.913,676.6296,1001.213
27.5613,4.49557,153.2036,1.059237,-0.0180728,-0.9719092,0.03601186,-0.2318818,0.3251494,0.03147425,-0.9451387,0.3306514,-0.03816206,-0.9429811,680.6763,1044.997,676.7827,999.3159
27.59056,4.553386,153.1552,0.8625263,-0.01653664,-0.9718204,0.03689332,-0.2322297,0.3241834,0.03044748,-0.9455041,0.327112,-0.03946081,-0.9441614,681.3541,1044.328,679.2401,998.4744
27.61959,4.57419,153.1456,0.5778902,-0.01416787,-0.9718319,0.03764532,-0.2322174,0.3304306,0.01917475,-0.9436356,0.3375109,-0.0412765,-0.9404162,677.0915,1036.948,671.9733,997.2748
27.64665,4.530252,153.1049,0.3315059,-0.01200281,-0.9717925,0.03776759,-0.232484,0.3350787,0.01317996,-0.942098,0.3408849,-0.03031629,-0.9396161,673.8864,1033.014,669.6951,1004.445
27.67596,4.460477,153.0501,0.1991502,-0.01075679,-0.9717181,0.0374392,-0.2329087,0.3331769,0.008058378,-0.9428299,0.3426173,-0.03703479,-0.9387448,675.2202,1029.644,668.4404,1000.036
27.7044,4.372437,152.9614,0.03219762,-0.009190819,-0.9715811,0.0370248,-0.2336128,0.3407035,-0.002522766,-0.9401675,0.3447728,-0.03735641,-0.9379425,669.9791,1022.679,666.933,999.8154
27.73369,4.289768,152.863,359.8588,-0.007583331,-0.9714192,0.03667089,-0.2343982,0.3468181,0.007217883,-0.9379047,0.3486194,-0.0307751,-0.9367589,665.7271,1029.082,664.2814,1004.116
27.76185,4.228239,152.8006,359.6942,-0.006082331,-0.9713203,0.03648254,-0.2348807,0.3465693,0.01312077,-0.9379326,0.3532328,-0.03700474,-0.9348033,665.9014,1032.957,660.9982,1000.021
27.78964,4.166418,152.7646,359.589,-0.005075148,-0.9712705,0.03617257,-0.2351583,0.3485272,0.009740598,-0.9372481,0.3533339,-0.03376288,-0.9348879,664.5382,1030.732,660.9513,1002.141
27.81949,4.095186,152.7144,359.4583,-0.003835978,-0.9711936,0.03583554,-0.2355509,0.3535675,0.01307315,-0.9353177,0.3590743,-0.03356908,-0.9327051,661.0074,1032.919,656.9282,1002.253
27.84728,4.031566,152.6468,359.3462,-0.002776693,-0.9710761,0.03552498,-0.2360965,0.3585443,0.01093246,-0.9334487,0.3602991,-0.03480825,-0.9321873,657.5171,1031.51,656.0596,1001.433
27.87604,4.046562,152.6226,359.3573,-0.002908823,-0.9710218,0.03562866,-0.2363027,0.360595,-0.008195016,-0.9326865,0.3624503,-0.03534499,-0.9313327,656.0393,1018.916,654.5421,1001.078
27.90426,4.066628,152.5642,359.3718,-0.003091753,-0.9708949,0.03576712,-0.2368001,0.3648296,-0.02421146,-0.9307594,0.3702577,-0.04872765,-0.9276502,652.9691,1008.384,648.8776,992.2841
27.93437,4.066106,152.4674,359.3105,-0.00260157,-0.9706962,0.03588719,-0.2376012,0.4117482,-0.02225688,-0.9110258,0.4079901,-0.05058034,-0.9115843,619.4047,1009.68,621.8317,991.1045
27.9619,4.075463,152.3596,359.2213,-0.001899336,-0.9704713,0.03614963,-0.238485,0.456171,-0.01923129,-0.8896844,0.4699994,-0.05708537,-0.8808188,587.0982,1011.693,576.4122,986.9362
27.98995,4.126009,152.2301,359.1942,-0.001816093,-0.9701871,0.03663215,-0.2395657,0.4631535,-0.009135485,-0.8862311,0.4702141,-0.05709051,-0.8807039,582.0349,1018.319,576.2626,986.9367
28.01978,4.211032,152.1129,359.215,-0.002208884,-0.9699163,0.03730607,-0.2405533,0.4602773,-0.01073084,-0.8877103,0.4693165,-0.04957085,-0.8816375,584.1537,1017.279,577.0639,991.8563
28.0467,4.237802,152.0031,359.2364,-0.002481758,-0.9696769,0.03748545,-0.2414859,0.4647065,-0.003612466,-0.8854573,0.4701019,-0.04593993,-0.8814157,580.9327,1021.955,576.5419,994.2313
28.07687,4.27661,151.893,359.2513,-0.002726716,-0.9694325,0.03777965,-0.2424168,0.4634141,-0.0007536857,-0.8861415,0.4674478,-0.04670813,-0.8827859,581.9053,1023.836,578.5116,993.7321
28.10457,4.3354,151.8152,359.2947,-0.003244281,-0.9692487,0.03818297,-0.2430816,0.4621444,-0.008079723,-0.8867679,0.467016,-0.04978999,-0.8828459,582.8171,1019.029,578.7921,991.7225
28.13259,4.385402,151.765,359.3529,-0.003859851,-0.9691248,0.03848065,-0.243519,0.4649291,-0.01207651,-0.8852656,0.4651299,-0.06282453,-0.8830104,580.7422,1016.41,579.9636,983.2103
28.16431,4.415672,151.7153,359.3506,-0.003921123,-0.9690098,0.03873993,-0.2439345,0.4661073,-0.02167614,-0.8844627,0.4675096,-0.06539782,-0.8815656,579.7965,1010.119,578.15,981.5322
28.18973,4.413064,151.666,359.3065,-0.00355959,-0.9689069,0.03881018,-0.244337,0.4680934,-0.01746013,-0.8835065,0.4658109,-0.066576,-0.8823763,578.3719,1012.882,579.3853,980.762
28.21888,4.403791,151.6301,359.2787,-0.003316839,-0.968834,0.03879002,-0.2446323,0.4404459,-0.01822461,-0.8975942,0.4444867,-0.05950675,-0.8938067,598.7242,1012.373,595.2518,985.363
28.24697,4.355303,151.5813,359.2127,-0.002671825,-0.9687464,0.03851981,-0.2450298,0.435995,-0.01706654,-0.8997872,0.4388161,-0.05373766,-0.8969687,601.9741,1013.127,599.499,989.1224
28.27759,4.239705,151.4884,359.1478,-0.001905976,-0.9685836,0.03767991,-0.2458097,0.4384547,-0.01931407,-0.8985457,0.4443998,-0.04642558,-0.8946247,600.1782,1011.645,595.5502,993.9006
28.30429,4.178324,151.4024,359.1361,-0.001702573,-0.9684172,0.0371851,-0.2465412,0.4375719,-0.01313409,-0.8990875,0.4433514,-0.05191929,-0.8948429,600.8612,1015.694,596.2382,990.3032
28.33276,4.167566,151.3377,359.1636,-0.001932955,-0.9682805,0.03703388,-0.2470984,0.4384381,-0.01457203,-0.8986433,0.4431786,-0.047168,-0.8951916,600.2289,1014.75,596.4459,993.4084
28.36162,4.112121,151.2505,359.1605,-0.001814949,-0.9681083,0.03657071,-0.247842,0.4397717,-0.01622796,-0.897963,0.4436697,-0.04474457,-0.8950727,599.256,1013.66,596.1287,994.9893
28.39032,4.07373,151.125,359.1921,-0.002038477,-0.9678468,0.03617581,-0.2489171,0.4412039,-0.01515086,-0.897279,0.4461649,-0.04562744,-0.8937869,598.2277,1014.364,594.2953,994.4114
28.41937,4.113337,151.0033,359.2008,-0.002236902,-0.9675704,0.03648904,-0.2499425,0.4443667,-0.01362129,-0.8957414,0.4476106,-0.05037427,-0.8928086,595.9279,1015.371,593.1702,991.3126
28.44657,4.195887,150.9058,359.2407,-0.002785113,-0.9673325,0.03709675,-0.250767,0.4422458,-0.01302978,-0.8967993,0.4429103,-0.05479691,-0.8948898,597.4945,1015.765,596.5502,988.4231
28.4759,4.265604,150.8258,359.2989,-0.003455799,-0.9671346,0.03755534,-0.2514524,0.4408942,-0.01534181,-0.897428,0.4395909,-0.04738076,-0.8969476,598.4754,1014.253,599.098,993.2727
28.50441,4.326544,150.7484,359.2905,-0.0035445,-0.9669465,0.03808567,-0.2520941,0.4411884,-0.01555954,-0.8972797,0.4439135,-0.05293848,-0.8945046,598.2659,1014.115,595.8597,989.649
28.53019,4.374568,150.6987,359.3018,-0.00376212,-0.966822,0.03846442,-0.2525108,0.4380396,-0.01193007,-0.8988765,0.4406045,-0.04710339,-0.8964647,600.5801,1016.5,598.375,993.4637
28.55037,4.434652,150.6853,359.3185,-0.004040553,-0.9667733,0.03893393,-0.2526209,0.4386408,-0.01625209,-0.8985156,0.4383839,-0.04379508,-0.8977203,600.1229,1013.668,600.0391,995.6294
28.57524,4.465528,150.6653,359.3085,-0.004031487,-0.9667197,0.03921566,-0.2527824,0.4378605,-0.0118837,-0.8989643,0.4379678,-0.03790658,-0.8981911,600.7131,1016.537,600.4211,999.4838
28.60398,4.472967,150.5919,359.2761,-0.003799776,-0.9665564,0.03934745,-0.2533892,0.441852,-0.00935021,-0.8970393,0.439144,-0.0373136,-0.8976414,597.8191,1018.202,599.579,999.8736
28.63897,4.516456,150.5039,359.2743,-0.003910934,-0.9663478,0.03971535,-0.254125,0.4418614,-0.009437067,-0.8970338,0.4398389,-0.04084221,-0.8971475,597.8187,1018.148,599.0356,997.5689
